rebalance_date,ticker,weight,Name,sector,portfolio_sleeve_label,portfolio_selection_path,market_circuit_state,market_circuit_multiplier,market_circuit_source_rebalance_date,market_circuit_target_book
2022-06-30,HD,0.027291550044010127,HOME DEPOT INC,Consumer Discretionary,core_compounder,,crisis,0.25,2022-06-30,True
2022-06-30,KO,0.0258170797366958,COCA-COLA,Consumer Staples,core_compounder,,crisis,0.25,2022-06-30,True
2022-06-30,PEP,0.023691617006566475,PEPSICO INC,Consumer Staples,core_compounder,,crisis,0.25,2022-06-30,True
2022-06-30,VICI,0.017691107221267724,VICI PPTYS INC,Real Estate,core_compounder,,crisis,0.25,2022-06-30,True
2022-06-30,TMUS,0.017641479802399176,T MOBILE US INC,Communication,core_compounder,,crisis,0.25,2022-06-30,True
2022-06-30,AFG,0.0100344650541083,AMERICAN FINANCIAL GROUP INC,Financials,core_compounder,,crisis,0.25,2022-06-30,True
2022-06-30,FANG,0.0100344650541083,DIAMONDBACK ENERGY INC,Energy,core_compounder,,crisis,0.25,2022-06-30,True
2022-06-30,JD,0.0095554811891227,JD.com,Internet,core_compounder,,crisis,0.25,2022-06-30,True
2022-06-30,FDS,0.009421755231112175,FACTSET RESEARCH SYSTEMS INC,Financials,core_compounder,,crisis,0.25,2022-06-30,True
2022-06-30,NOW,0.009421755231112175,SERVICENOW INC,Information Technology,core_compounder,,crisis,0.25,2022-06-30,True
2022-06-30,FCN,0.009187698484921574,FTI CONSULTING INC,Industrials,core_compounder,,crisis,0.25,2022-06-30,True
2022-06-30,LI,0.00858396471061715,Li Auto,Auto,core_compounder,,crisis,0.25,2022-06-30,True
2022-06-30,NOC,0.0080510273827285,NORTHROP GRUMMAN CORP,Industrials,core_compounder,,crisis,0.25,2022-06-30,True
2022-06-30,EXC,0.00758641952529795,EXELON CORP,Utilities,core_compounder,,crisis,0.25,2022-06-30,True
2022-06-30,VRTX,0.0074653484502642,VERTEX PHARMACEUTICALS INC,Health Care,core_compounder,,crisis,0.25,2022-06-30,True
2022-06-30,LNG,0.00564518578637215,CHENIERE ENERGY INC,Energy,core_compounder,,crisis,0.25,2022-06-30,True
2022-06-30,UTHR,0.00559502127288575,UNITED THERAPEUTICS CORP,Health Care,core_compounder,,crisis,0.25,2022-06-30,True
2022-06-30,AEE,0.0018864705907978,AMEREN CORP,Utilities,core_compounder,,crisis,0.25,2022-06-30,True
2022-06-30,HALO,0.0018786866801908,,Unknown,core_compounder,,crisis,0.25,2022-06-30,True
2022-06-30,ETR,0.00184305425255885,ENTERGY CORP,Utilities,core_compounder,,crisis,0.25,2022-06-30,True
2022-06-30,AZO,0.001182602453037,,Unknown,core_compounder,,crisis,0.25,2022-06-30,True
2022-06-30,CB,0.00036502789398295,,Unknown,core_compounder,,crisis,0.25,2022-06-30,True
2022-06-30,WEC,0.000321832172127825,,Unknown,core_compounder,,crisis,0.25,2022-06-30,True
2022-06-30,CSL,0.000292070037326725,,Unknown,core_compounder,,crisis,0.25,2022-06-30,True
2022-07-05,UNH,0.07083560336733,UNITEDHEALTH GROUP INC,Health Care,core_compounder,,caution,0.6,2022-06-30,True
2022-07-05,HD,0.0654997201056243,HOME DEPOT INC,Consumer Discretionary,core_compounder,,caution,0.6,2022-06-30,True
2022-07-05,KO,0.06196099136806992,COCA-COLA,Consumer Staples,core_compounder,,caution,0.6,2022-06-30,True
2022-07-05,PEP,0.05685988081575954,PEPSICO INC,Consumer Staples,core_compounder,,caution,0.6,2022-06-30,True
2022-07-05,VICI,0.04245865733104254,VICI PPTYS INC,Real Estate,core_compounder,,caution,0.6,2022-06-30,True
2022-07-05,TMUS,0.042339551525758023,T MOBILE US INC,Communication,core_compounder,,caution,0.6,2022-06-30,True
2022-07-05,AFG,0.024082716129859922,AMERICAN FINANCIAL GROUP INC,Financials,core_compounder,,caution,0.6,2022-06-30,True
2022-07-05,FANG,0.024082716129859922,DIAMONDBACK ENERGY INC,Energy,core_compounder,,caution,0.6,2022-06-30,True
2022-07-05,JD,0.022933154853894477,JD.com,Internet,core_compounder,,caution,0.6,2022-06-30,True
2022-07-05,FDS,0.02261221255466922,FACTSET RESEARCH SYSTEMS INC,Financials,core_compounder,,caution,0.6,2022-06-30,True
2022-07-05,NOW,0.02261221255466922,SERVICENOW INC,Information Technology,core_compounder,,caution,0.6,2022-06-30,True
2022-07-05,FCN,0.02205047636381178,FTI CONSULTING INC,Industrials,core_compounder,,caution,0.6,2022-06-30,True
2022-07-05,LI,0.02060151530548116,Li Auto,Auto,core_compounder,,caution,0.6,2022-06-30,True
2022-07-05,NOC,0.019322465718548402,NORTHROP GRUMMAN CORP,Industrials,core_compounder,,caution,0.6,2022-06-30,True
2022-07-05,EXC,0.018207406860715078,EXELON CORP,Utilities,core_compounder,,caution,0.6,2022-06-30,True
2022-07-05,VRTX,0.01791683628063408,VERTEX PHARMACEUTICALS INC,Health Care,core_compounder,,caution,0.6,2022-06-30,True
2022-07-05,LNG,0.01354844588729316,CHENIERE ENERGY INC,Energy,core_compounder,,caution,0.6,2022-06-30,True
2022-07-05,UTHR,0.0134280510549258,UNITED THERAPEUTICS CORP,Health Care,core_compounder,,caution,0.6,2022-06-30,True
2022-07-05,AEE,0.00452752941791472,AMEREN CORP,Utilities,core_compounder,,caution,0.6,2022-06-30,True
2022-07-05,HALO,0.00450884803245792,,Unknown,core_compounder,,caution,0.6,2022-06-30,True
2022-07-05,ETR,0.00442333020614124,ENTERGY CORP,Utilities,core_compounder,,caution,0.6,2022-06-30,True
2022-07-05,AZO,0.0028382458872888002,,Unknown,core_compounder,,caution,0.6,2022-06-30,True
2022-07-05,CB,0.0008760669455590799,,Unknown,core_compounder,,caution,0.6,2022-06-30,True
2022-07-05,WEC,0.0007723972131067799,,Unknown,core_compounder,,caution,0.6,2022-06-30,True
2022-07-05,CSL,0.00070096808958414,,Unknown,core_compounder,,caution,0.6,2022-06-30,True
2022-07-07,UNH,0.11805933894555,UNITEDHEALTH GROUP INC,Health Care,core_compounder,,normal,1.0,2022-06-30,True
2022-07-07,HD,0.1091662001760405,HOME DEPOT INC,Consumer Discretionary,core_compounder,,normal,1.0,2022-06-30,True
2022-07-07,KO,0.1032683189467832,COCA-COLA,Consumer Staples,core_compounder,,normal,1.0,2022-06-30,True
2022-07-07,PEP,0.0947664680262659,PEPSICO INC,Consumer Staples,core_compounder,,normal,1.0,2022-06-30,True
2022-07-07,VICI,0.0707644288850709,VICI PPTYS INC,Real Estate,core_compounder,,normal,1.0,2022-06-30,True
2022-07-07,TMUS,0.0705659192095967,T MOBILE US INC,Communication,core_compounder,,normal,1.0,2022-06-30,True
2022-07-07,AFG,0.0401378602164332,AMERICAN FINANCIAL GROUP INC,Financials,core_compounder,,normal,1.0,2022-06-30,True
2022-07-07,FANG,0.0401378602164332,DIAMONDBACK ENERGY INC,Energy,core_compounder,,normal,1.0,2022-06-30,True
2022-07-07,JD,0.0382219247564908,JD.com,Internet,core_compounder,,normal,1.0,2022-06-30,True
2022-07-07,FDS,0.0376870209244487,FACTSET RESEARCH SYSTEMS INC,Financials,core_compounder,,normal,1.0,2022-06-30,True
2022-07-07,NOW,0.0376870209244487,SERVICENOW INC,Information Technology,core_compounder,,normal,1.0,2022-06-30,True
2022-07-07,FCN,0.0367507939396863,FTI CONSULTING INC,Industrials,core_compounder,,normal,1.0,2022-06-30,True
2022-07-07,LI,0.0343358588424686,Li Auto,Auto,core_compounder,,normal,1.0,2022-06-30,True
2022-07-07,NOC,0.032204109530914,NORTHROP GRUMMAN CORP,Industrials,core_compounder,,normal,1.0,2022-06-30,True
2022-07-07,EXC,0.0303456781011918,EXELON CORP,Utilities,core_compounder,,normal,1.0,2022-06-30,True
2022-07-07,VRTX,0.0298613938010568,VERTEX PHARMACEUTICALS INC,Health Care,core_compounder,,normal,1.0,2022-06-30,True
2022-07-07,LNG,0.0225807431454886,CHENIERE ENERGY INC,Energy,core_compounder,,normal,1.0,2022-06-30,True
2022-07-07,UTHR,0.022380085091543,UNITED THERAPEUTICS CORP,Health Care,core_compounder,,normal,1.0,2022-06-30,True
2022-07-07,AEE,0.0075458823631912,AMEREN CORP,Utilities,core_compounder,,normal,1.0,2022-06-30,True
2022-07-07,HALO,0.0075147467207632,,Unknown,core_compounder,,normal,1.0,2022-06-30,True
2022-07-07,ETR,0.0073722170102354,ENTERGY CORP,Utilities,core_compounder,,normal,1.0,2022-06-30,True
2022-07-07,AZO,0.004730409812148,,Unknown,core_compounder,,normal,1.0,2022-06-30,True
2022-07-07,CB,0.0014601115759318,,Unknown,core_compounder,,normal,1.0,2022-06-30,True
2022-07-07,WEC,0.0012873286885113,,Unknown,core_compounder,,normal,1.0,2022-06-30,True
2022-07-07,CSL,0.0011682801493069,,Unknown,core_compounder,,normal,1.0,2022-06-30,True
2022-07-29,HD,0.1086805443831234,HOME DEPOT INC,Consumer Discretionary,core_compounder,,normal,1.0,2022-07-29,True
2022-07-29,MSFT,0.0963345065795587,MICROSOFT CORP,Information Technology,core_compounder,,normal,1.0,2022-07-29,True
2022-07-29,AFG,0.0921306202179303,AMERICAN FINANCIAL GROUP INC,Financials,core_compounder,,normal,1.0,2022-07-29,True
2022-07-29,VICI,0.0921306202179303,VICI PPTYS INC,Real Estate,core_compounder,,normal,1.0,2022-07-29,True
2022-07-29,UNH,0.0895857436846406,UNITEDHEALTH GROUP INC,Health Care,core_compounder,,normal,1.0,2022-07-29,True
2022-07-29,FANG,0.08,DIAMONDBACK ENERGY INC,Energy,core_compounder,,normal,1.0,2022-07-29,True
2022-07-29,NEE,0.057750637018269,NEXTERA ENERGY INC,Utilities,core_compounder,,normal,1.0,2022-07-29,True
2022-07-29,TMUS,0.0523534354618679,T MOBILE US INC,Communication,core_compounder,,normal,1.0,2022-07-29,True
2022-07-29,KO,0.050287777681112,COCA-COLA,Consumer Staples,core_compounder,,normal,1.0,2022-07-29,True
2022-07-29,PEP,0.0454846378247132,PEPSICO INC,Consumer Staples,core_compounder,,normal,1.0,2022-07-29,True
2022-07-29,CTAS,0.04,CINTAS CORP,Industrials,core_compounder,,normal,1.0,2022-07-29,True
2022-07-29,ON,0.0379133484621023,ON SEMICONDUCTOR CORP,Information Technology,core_compounder,,normal,1.0,2022-07-29,True
2022-07-29,LNG,0.0318052603875113,CHENIERE ENERGY INC,Energy,core_compounder,,normal,1.0,2022-07-29,True
2022-07-29,NOC,0.029056587063395,NORTHROP GRUMMAN CORP,Industrials,core_compounder,,normal,1.0,2022-07-29,True
2022-07-29,LI,0.0289471706618711,Li Auto,Auto,core_compounder,,normal,1.0,2022-07-29,True
2022-07-29,ENPH,0.0269282678467976,Enphase Energy,Information Technology,core_compounder,,normal,1.0,2022-07-29,True
2022-07-29,ORLY,0.0211930435488026,OREILLY AUTOMOTIVE INC,Consumer Discretionary,core_compounder,,normal,1.0,2022-07-29,True
2022-07-29,SQM,0.0194177989603738,Sociedad Quimica y Minera de Chile,Materials,core_compounder,,normal,1.0,2022-07-29,True
2022-08-29,HD,0.06520832662987404,HOME DEPOT INC,Consumer Discretionary,core_compounder,,caution,0.6,2022-07-29,True
2022-08-29,MSFT,0.05780070394773522,MICROSOFT CORP,Information Technology,core_compounder,,caution,0.6,2022-07-29,True
2022-08-29,AFG,0.055278372130758174,AMERICAN FINANCIAL GROUP INC,Financials,core_compounder,,caution,0.6,2022-07-29,True
2022-08-29,VICI,0.055278372130758174,VICI PPTYS INC,Real Estate,core_compounder,,caution,0.6,2022-07-29,True
2022-08-29,UNH,0.053751446210784364,UNITEDHEALTH GROUP INC,Health Care,core_compounder,,caution,0.6,2022-07-29,True
2022-08-29,FANG,0.048,DIAMONDBACK ENERGY INC,Energy,core_compounder,,caution,0.6,2022-07-29,True
2022-08-29,NEE,0.034650382210961395,NEXTERA ENERGY INC,Utilities,core_compounder,,caution,0.6,2022-07-29,True
2022-08-29,TMUS,0.03141206127712074,T MOBILE US INC,Communication,core_compounder,,caution,0.6,2022-07-29,True
2022-08-29,KO,0.030172666608667197,COCA-COLA,Consumer Staples,core_compounder,,caution,0.6,2022-07-29,True
2022-08-29,PEP,0.02729078269482792,PEPSICO INC,Consumer Staples,core_compounder,,caution,0.6,2022-07-29,True
2022-08-29,CTAS,0.024,CINTAS CORP,Industrials,core_compounder,,caution,0.6,2022-07-29,True
2022-08-29,ON,0.02274800907726138,ON SEMICONDUCTOR CORP,Information Technology,core_compounder,,caution,0.6,2022-07-29,True
2022-08-29,LNG,0.01908315623250678,CHENIERE ENERGY INC,Energy,core_compounder,,caution,0.6,2022-07-29,True
2022-08-29,NOC,0.017433952238037,NORTHROP GRUMMAN CORP,Industrials,core_compounder,,caution,0.6,2022-07-29,True
2022-08-29,LI,0.01736830239712266,Li Auto,Auto,core_compounder,,caution,0.6,2022-07-29,True
2022-08-29,ENPH,0.01615696070807856,Enphase Energy,Information Technology,core_compounder,,caution,0.6,2022-07-29,True
2022-08-29,ORLY,0.012715826129281559,OREILLY AUTOMOTIVE INC,Consumer Discretionary,core_compounder,,caution,0.6,2022-07-29,True
2022-08-29,SQM,0.01165067937622428,Sociedad Quimica y Minera de Chile,Materials,core_compounder,,caution,0.6,2022-07-29,True
2022-08-31,UNH,0.07705407579511415,UNITEDHEALTH GROUP INC,Health Care,core_compounder,,caution,0.6,2022-08-31,True
2022-08-31,KO,0.06376520831491266,COCA-COLA,Consumer Staples,core_compounder,,caution,0.6,2022-08-31,True
2022-08-31,PEP,0.055420134179623735,PEPSICO INC,Consumer Staples,core_compounder,,caution,0.6,2022-08-31,True
2022-08-31,TSLA,0.0494718816679812,TESLA INC,Consumer Discretionary,core_compounder,,caution,0.6,2022-08-31,True
2022-08-31,ON,0.04733944442117262,ON SEMICONDUCTOR CORP,Information Technology,core_compounder,,caution,0.6,2022-08-31,True
2022-08-31,FANG,0.046399692696015245,DIAMONDBACK ENERGY INC,Energy,core_compounder,,caution,0.6,2022-08-31,True
2022-08-31,TMUS,0.04236682456033422,T MOBILE US INC,Communication,core_compounder,,caution,0.6,2022-08-31,True
2022-08-31,ORLY,0.03881582794938558,OREILLY AUTOMOTIVE INC,Consumer Discretionary,core_compounder,,caution,0.6,2022-08-31,True
2022-08-31,MCK,0.026559121106130297,MCKESSON CORP,Health Care,core_compounder,,caution,0.6,2022-08-31,True
2022-08-31,ENPH,0.02368667150280282,Enphase Energy,Information Technology,core_compounder,,caution,0.6,2022-08-31,True
2022-08-31,DKS,0.01892210058291918,DICKS SPORTING INC,Consumer Discretionary,core_compounder,,caution,0.6,2022-08-31,True
2022-08-31,ELV,0.01785892047123846,ELEVANCE HEALTH INC,Health Care,core_compounder,,caution,0.6,2022-08-31,True
2022-08-31,CHRW,0.0147094506013314,CH ROBINSON WORLDWIDE INC,Industrials,core_compounder,,caution,0.6,2022-08-31,True
2022-08-31,SO,0.01364732800662156,SOUTHERN,Utilities,core_compounder,,caution,0.6,2022-08-31,True
2022-08-31,AJG,0.01098276958913244,ARTHUR J GALLAGHER,Financials,core_compounder,,caution,0.6,2022-08-31,True
2022-08-31,FSLR,0.0089399977180383,FIRST SOLAR INC,Information Technology,core_compounder,,caution,0.6,2022-08-31,True
2022-08-31,CSL,0.00877207277061534,CARLISLE COMPANIES INC,Industrials,core_compounder,,caution,0.6,2022-08-31,True
2022-08-31,OGE,0.00875230681479516,OGE ENERGY CORP,Utilities,core_compounder,,caution,0.6,2022-08-31,True
2022-08-31,HD,0.005232366806705279,HOME DEPOT INC,Consumer Discretionary,core_compounder,,caution,0.6,2022-08-31,True
2022-08-31,MSFT,0.004485329825391599,MICROSOFT CORP,Information Technology,core_compounder,,caution,0.6,2022-08-31,True
2022-08-31,VICI,0.0044278138660679995,VICI PPTYS INC,Real Estate,core_compounder,,caution,0.6,2022-08-31,True
2022-08-31,AFG,0.00441683653842516,AMERICAN FINANCIAL GROUP INC,Financials,core_compounder,,caution,0.6,2022-08-31,True
2022-08-31,NEE,0.0029237046903988198,,Unknown,core_compounder,,caution,0.6,2022-08-31,True
2022-08-31,CTAS,0.0019120197023323798,CINTAS CORP,Industrials,core_compounder,,caution,0.6,2022-08-31,True
2022-08-31,LNG,0.0017005212175993198,,Unknown,core_compounder,,caution,0.6,2022-08-31,True
2022-08-31,NOC,0.0014375786049143399,,Unknown,core_compounder,,caution,0.6,2022-08-31,True
2022-09-02,UNH,0.0321058649146309,UNITEDHEALTH GROUP INC,Health Care,core_compounder,,crisis,0.25,2022-08-31,True
2022-09-02,KO,0.026568836797880274,COCA-COLA,Consumer Staples,core_compounder,,crisis,0.25,2022-08-31,True
2022-09-02,PEP,0.023091722574843224,PEPSICO INC,Consumer Staples,core_compounder,,crisis,0.25,2022-08-31,True
2022-09-02,TSLA,0.0206132840283255,TESLA INC,Consumer Discretionary,core_compounder,,crisis,0.25,2022-08-31,True
2022-09-02,ON,0.019724768508821926,ON SEMICONDUCTOR CORP,Information Technology,core_compounder,,crisis,0.25,2022-08-31,True
2022-09-02,FANG,0.01933320529000635,DIAMONDBACK ENERGY INC,Energy,core_compounder,,crisis,0.25,2022-08-31,True
2022-09-02,TMUS,0.017652843566805927,T MOBILE US INC,Communication,core_compounder,,crisis,0.25,2022-08-31,True
2022-09-02,ORLY,0.016173261645577326,OREILLY AUTOMOTIVE INC,Consumer Discretionary,core_compounder,,crisis,0.25,2022-08-31,True
2022-09-02,MCK,0.011066300460887624,MCKESSON CORP,Health Care,core_compounder,,crisis,0.25,2022-08-31,True
2022-09-02,ENPH,0.009869446459501175,Enphase Energy,Information Technology,core_compounder,,crisis,0.25,2022-08-31,True
2022-09-02,DKS,0.007884208576216325,DICKS SPORTING INC,Consumer Discretionary,core_compounder,,crisis,0.25,2022-08-31,True
2022-09-02,ELV,0.007441216863016025,ELEVANCE HEALTH INC,Health Care,core_compounder,,crisis,0.25,2022-08-31,True
2022-09-02,CHRW,0.00612893775055475,CH ROBINSON WORLDWIDE INC,Industrials,core_compounder,,crisis,0.25,2022-08-31,True
2022-09-02,SO,0.00568638666942565,SOUTHERN,Utilities,core_compounder,,crisis,0.25,2022-08-31,True
2022-09-02,AJG,0.00457615399547185,ARTHUR J GALLAGHER,Financials,core_compounder,,crisis,0.25,2022-08-31,True
2022-09-02,FSLR,0.003724999049182625,FIRST SOLAR INC,Information Technology,core_compounder,,crisis,0.25,2022-08-31,True
2022-09-02,CSL,0.003655030321089725,CARLISLE COMPANIES INC,Industrials,core_compounder,,crisis,0.25,2022-08-31,True
2022-09-02,OGE,0.00364679450616465,OGE ENERGY CORP,Utilities,core_compounder,,crisis,0.25,2022-08-31,True
2022-09-02,HD,0.0021801528361272,HOME DEPOT INC,Consumer Discretionary,core_compounder,,crisis,0.25,2022-08-31,True
2022-09-02,MSFT,0.0018688874272465,MICROSOFT CORP,Information Technology,core_compounder,,crisis,0.25,2022-08-31,True
2022-09-02,VICI,0.001844922444195,VICI PPTYS INC,Real Estate,core_compounder,,crisis,0.25,2022-08-31,True
2022-09-02,AFG,0.00184034855767715,AMERICAN FINANCIAL GROUP INC,Financials,core_compounder,,crisis,0.25,2022-08-31,True
2022-09-02,NEE,0.001218210287666175,,Unknown,core_compounder,,crisis,0.25,2022-08-31,True
2022-09-02,CTAS,0.000796674875971825,CINTAS CORP,Industrials,core_compounder,,crisis,0.25,2022-08-31,True
2022-09-02,LNG,0.00070855050733305,,Unknown,core_compounder,,crisis,0.25,2022-08-31,True
2022-09-02,NOC,0.000598991085380975,,Unknown,core_compounder,,crisis,0.25,2022-08-31,True
2022-09-30,TSLA,0.03,TESLA INC,Consumer Discretionary,core_compounder,,crisis,0.25,2022-09-30,True
2022-09-30,UNH,0.03,UNITEDHEALTH GROUP INC,Health Care,core_compounder,,crisis,0.25,2022-09-30,True
2022-09-30,ELV,0.017567774539079276,ELEVANCE HEALTH INC,Health Care,core_compounder,,crisis,0.25,2022-09-30,True
2022-09-30,ENPH,0.01665723404203085,Enphase Energy,Information Technology,core_compounder,,crisis,0.25,2022-09-30,True
2022-09-30,PEP,0.016255364444840426,PEPSICO INC,Consumer Staples,core_compounder,,crisis,0.25,2022-09-30,True
2022-09-30,ORLY,0.015314726484139,OREILLY AUTOMOTIVE INC,Consumer Discretionary,core_compounder,,crisis,0.25,2022-09-30,True
2022-09-30,DKS,0.015039188499751775,DICKS SPORTING INC,Consumer Discretionary,core_compounder,,crisis,0.25,2022-09-30,True
2022-09-30,MCK,0.01499276667694175,MCKESSON CORP,Health Care,core_compounder,,crisis,0.25,2022-09-30,True
2022-09-30,FANG,0.012941984456239074,DIAMONDBACK ENERGY INC,Energy,core_compounder,,crisis,0.25,2022-09-30,True
2022-09-30,TMUS,0.012438589916679675,T MOBILE US INC,Communication,core_compounder,,crisis,0.25,2022-09-30,True
2022-09-30,ON,0.0118183303258849,ON SEMICONDUCTOR CORP,Information Technology,core_compounder,,crisis,0.25,2022-09-30,True
2022-09-30,MEDP,0.01,MEDPACE HOLDINGS INC,Health Care,core_compounder,,crisis,0.25,2022-09-30,True
2022-09-30,VRTX,0.00968938625819085,VERTEX PHARMACEUTICALS INC,Health Care,core_compounder,,crisis,0.25,2022-09-30,True
2022-09-30,NOC,0.008583979383304675,NORTHROP GRUMMAN CORP,Industrials,core_compounder,,crisis,0.25,2022-09-30,True
2022-09-30,WCC,0.0080253479803914,WESCO INTERNATIONAL INC,Industrials,core_compounder,,crisis,0.25,2022-09-30,True
2022-09-30,FDS,0.007721991570742875,FACTSET RESEARCH SYSTEMS INC,Financials,core_compounder,,crisis,0.25,2022-09-30,True
2022-09-30,AJG,0.007586925368873075,ARTHUR J GALLAGHER,Financials,core_compounder,,crisis,0.25,2022-09-30,True
2022-09-30,HUBB,0.0053664100529102,HUBBELL INC,Industrials,core_compounder,,crisis,0.25,2022-09-30,True
2022-10-24,TSLA,0.072,TESLA INC,Consumer Discretionary,core_compounder,,caution,0.6,2022-09-30,True
2022-10-24,UNH,0.072,UNITEDHEALTH GROUP INC,Health Care,core_compounder,,caution,0.6,2022-09-30,True
2022-10-24,ELV,0.04216265889379026,ELEVANCE HEALTH INC,Health Care,core_compounder,,caution,0.6,2022-09-30,True
2022-10-24,ENPH,0.03997736170087404,Enphase Energy,Information Technology,core_compounder,,caution,0.6,2022-09-30,True
2022-10-24,PEP,0.03901287466761702,PEPSICO INC,Consumer Staples,core_compounder,,caution,0.6,2022-09-30,True
2022-10-24,ORLY,0.0367553435619336,OREILLY AUTOMOTIVE INC,Consumer Discretionary,core_compounder,,caution,0.6,2022-09-30,True
2022-10-24,DKS,0.03609405239940426,DICKS SPORTING INC,Consumer Discretionary,core_compounder,,caution,0.6,2022-09-30,True
2022-10-24,MCK,0.0359826400246602,MCKESSON CORP,Health Care,core_compounder,,caution,0.6,2022-09-30,True
2022-10-24,FANG,0.03106076269497378,DIAMONDBACK ENERGY INC,Energy,core_compounder,,caution,0.6,2022-09-30,True
2022-10-24,TMUS,0.029852615800031217,T MOBILE US INC,Communication,core_compounder,,caution,0.6,2022-09-30,True
2022-10-24,ON,0.02836399278212376,ON SEMICONDUCTOR CORP,Information Technology,core_compounder,,caution,0.6,2022-09-30,True
2022-10-24,MEDP,0.024,MEDPACE HOLDINGS INC,Health Care,core_compounder,,caution,0.6,2022-09-30,True
2022-10-24,VRTX,0.02325452701965804,VERTEX PHARMACEUTICALS INC,Health Care,core_compounder,,caution,0.6,2022-09-30,True
2022-10-24,NOC,0.02060155051993122,NORTHROP GRUMMAN CORP,Industrials,core_compounder,,caution,0.6,2022-09-30,True
2022-10-24,WCC,0.01926083515293936,WESCO INTERNATIONAL INC,Industrials,core_compounder,,caution,0.6,2022-09-30,True
2022-10-24,FDS,0.0185327797697829,FACTSET RESEARCH SYSTEMS INC,Financials,core_compounder,,caution,0.6,2022-09-30,True
2022-10-24,AJG,0.01820862088529538,ARTHUR J GALLAGHER,Financials,core_compounder,,caution,0.6,2022-09-30,True
2022-10-24,HUBB,0.01287938412698448,HUBBELL INC,Industrials,core_compounder,,caution,0.6,2022-09-30,True
2022-10-25,TSLA,0.12,TESLA INC,Consumer Discretionary,core_compounder,,normal,1.0,2022-09-30,True
2022-10-25,UNH,0.12,UNITEDHEALTH GROUP INC,Health Care,core_compounder,,normal,1.0,2022-09-30,True
2022-10-25,ELV,0.0702710981563171,ELEVANCE HEALTH INC,Health Care,core_compounder,,normal,1.0,2022-09-30,True
2022-10-25,ENPH,0.0666289361681234,Enphase Energy,Information Technology,core_compounder,,normal,1.0,2022-09-30,True
2022-10-25,PEP,0.0650214577793617,PEPSICO INC,Consumer Staples,core_compounder,,normal,1.0,2022-09-30,True
2022-10-25,ORLY,0.061258905936556,OREILLY AUTOMOTIVE INC,Consumer Discretionary,core_compounder,,normal,1.0,2022-09-30,True
2022-10-25,DKS,0.0601567539990071,DICKS SPORTING INC,Consumer Discretionary,core_compounder,,normal,1.0,2022-09-30,True
2022-10-25,MCK,0.059971066707767,MCKESSON CORP,Health Care,core_compounder,,normal,1.0,2022-09-30,True
2022-10-25,FANG,0.0517679378249563,DIAMONDBACK ENERGY INC,Energy,core_compounder,,normal,1.0,2022-09-30,True
2022-10-25,TMUS,0.0497543596667187,T MOBILE US INC,Communication,core_compounder,,normal,1.0,2022-09-30,True
2022-10-25,ON,0.0472733213035396,ON SEMICONDUCTOR CORP,Information Technology,core_compounder,,normal,1.0,2022-09-30,True
2022-10-25,MEDP,0.04,MEDPACE HOLDINGS INC,Health Care,core_compounder,,normal,1.0,2022-09-30,True
2022-10-25,VRTX,0.0387575450327634,VERTEX PHARMACEUTICALS INC,Health Care,core_compounder,,normal,1.0,2022-09-30,True
2022-10-25,NOC,0.0343359175332187,NORTHROP GRUMMAN CORP,Industrials,core_compounder,,normal,1.0,2022-09-30,True
2022-10-25,WCC,0.0321013919215656,WESCO INTERNATIONAL INC,Industrials,core_compounder,,normal,1.0,2022-09-30,True
2022-10-25,FDS,0.0308879662829715,FACTSET RESEARCH SYSTEMS INC,Financials,core_compounder,,normal,1.0,2022-09-30,True
2022-10-25,AJG,0.0303477014754923,ARTHUR J GALLAGHER,Financials,core_compounder,,normal,1.0,2022-09-30,True
2022-10-25,HUBB,0.0214656402116408,HUBBELL INC,Industrials,core_compounder,,normal,1.0,2022-09-30,True
2022-10-31,UNH,0.1399558156983013,UNITEDHEALTH GROUP INC,Health Care,core_compounder,,normal,1.0,2022-10-31,True
2022-10-31,TMUS,0.0967930086336022,T MOBILE US INC,Communication,core_compounder,,normal,1.0,2022-10-31,True
2022-10-31,CSCO,0.0933183683233908,CISCO SYSTEMS INC,Information Technology,core_compounder,,normal,1.0,2022-10-31,True
2022-10-31,PG,0.0911834958800122,PROCTER & GAMBLE,Consumer Staples,core_compounder,,normal,1.0,2022-10-31,True
2022-10-31,FANG,0.0695520260953754,DIAMONDBACK ENERGY INC,Energy,core_compounder,,normal,1.0,2022-10-31,True
2022-10-31,MCK,0.0667517496856526,MCKESSON CORP,Health Care,core_compounder,,normal,1.0,2022-10-31,True
2022-10-31,ORLY,0.054180750314034,OREILLY AUTOMOTIVE INC,Consumer Discretionary,core_compounder,,normal,1.0,2022-10-31,True
2022-10-31,DKS,0.0438230246683781,DICKS SPORTING INC,Consumer Discretionary,core_compounder,,normal,1.0,2022-10-31,True
2022-10-31,BAC,0.0421712846893892,BANK OF AMERICA CORP,Financials,core_compounder,,normal,1.0,2022-10-31,True
2022-10-31,VRTX,0.0417435669739135,VERTEX PHARMACEUTICALS INC,Health Care,core_compounder,,normal,1.0,2022-10-31,True
2022-10-31,CHRD,0.0399185558864051,CHORD ENERGY CORP,Energy,core_compounder,,normal,1.0,2022-10-31,True
2022-10-31,GTLS,0.0399185558864051,Chart Industries,Industrials,core_compounder,,normal,1.0,2022-10-31,True
